reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_9c.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.1356626020000729,8.221848749616356,7.086186147616283,0,42,42,lig_9c,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_11h.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.9138138523837167,9.0,7.086186147616283,1,42,42,lig_11h,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6f.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,-0.23847449199934,6.847711655616943,7.086186147616283,2,42,42,lig_6f,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6b.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,-0.5940420193121145,6.492144128304169,7.086186147616283,3,42,42,lig_6b,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_8c.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.436692597664054,8.522878745280337,7.086186147616283,4,42,42,lig_8c,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_11o.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,0.7998705000768798,7.886056647693163,7.086186147616283,5,42,42,lig_11o,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_8d.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.010723865391773,8.096910013008056,7.086186147616283,6,42,42,lig_8d,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_9b.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,0.8346326063360916,7.920818753952375,7.086186147616283,7,42,42,lig_9b,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6i.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,-0.025705400234901532,7.060480747381382,7.086186147616283,8,42,42,lig_6i,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_8f.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.1356626020000729,8.221848749616356,7.086186147616283,9,42,42,lig_8f,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_h.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,-0.5775478414505564,6.508638306165727,7.086186147616283,10,42,42,lig_h,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_7a.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,0.4666558210414973,7.552841968657781,7.086186147616283,11,42,42,lig_7a,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6j.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,-0.38065237377787664,6.705533773838407,7.086186147616283,12,42,42,lig_6j,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_8g.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.1356626020000729,8.221848749616356,7.086186147616283,13,42,42,lig_8g,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_11i.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.436692597664054,8.522878745280337,7.086186147616283,14,42,42,lig_11i,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_8a.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.0687158123694598,8.154901959985743,7.086186147616283,15,42,42,lig_8a,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6n.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,-0.5899768306734643,6.496209316942819,7.086186147616283,16,42,42,lig_6n,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_10c.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.3117538610557542,8.397940008672037,7.086186147616283,17,42,42,lig_10c,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_11b.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,0.7998705000768798,7.886056647693163,7.086186147616283,18,42,42,lig_11b,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_7f.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,0.5713911715615101,7.657577319177793,7.086186147616283,19,42,42,lig_7f,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_11f.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.436692597664054,8.522878745280337,7.086186147616283,20,42,42,lig_11f,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_11d.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.214843848047698,8.301029995663981,7.086186147616283,21,42,42,lig_11d,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_7d.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,0.3117538610557533,7.397940008672037,7.086186147616283,22,42,42,lig_7d,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_11m.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.9138138523837167,9.0,7.086186147616283,23,42,42,lig_11m,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_10d.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,1.6127838567197355,8.698970004336019,7.086186147616283,24,42,42,lig_10d,lig_6a
1,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_7b.pkl,/home/yujie/leadopt/data/selection_graph/sEH/sEH_lig_6a.pkl,0.4514158544847602,7.5376020021010435,7.086186147616283,25,42,42,lig_7b,lig_6a
