reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_12.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_23.pkl,-0.8667091890269347,9.686132779630846,10.55284196865778,13,2,13,lig_12,lig_23
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_13.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_23.pkl,0.049218022670183714,10.602059991327964,10.55284196865778,17,2,17,lig_13,lig_23
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_23.pkl,0.08543019532462814,10.638272163982409,10.55284196865778,10,2,10,lig_11,lig_23
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_3.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_23.pkl,-0.09691001300805624,10.455931955649724,10.55284196865778,3,2,3,lig_3,lig_23
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_6.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_23.pkl,0.10473535052001104,10.657577319177792,10.55284196865778,11,2,11,lig_6,lig_23
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_2.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_23.pkl,-0.07135590853566853,10.481486060122112,10.55284196865778,5,2,5,lig_2,lig_23
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_39.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_23.pkl,0.0,10.55284196865778,10.55284196865778,19,2,19,lig_39,lig_23
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_26.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_23.pkl,-0.1439065756842801,10.4089353929735,10.55284196865778,12,2,12,lig_26,lig_23
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_8.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_23.pkl,-0.015239966556736206,10.537602002101044,10.55284196865778,8,2,8,lig_8,lig_23
2,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_23.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_12.pkl,0.8667091890269347,10.55284196865778,9.686132779630846,2,13,13,lig_23,lig_12
