reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num
1,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_19.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_S8.pkl,1.2340832060333682,6.853871964321762,5.619788758288394,1,6,6,lig_19,lig_S8
1,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_43.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_S8.pkl,1.493720516539124,7.113509274827518,5.619788758288394,3,6,6,lig_43,lig_S8
1,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_2.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_S8.pkl,0.05799194697768684,5.6777807052660805,5.619788758288394,7,6,7,lig_2,lig_S8
1,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_3.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_S8.pkl,-0.09691001300805624,5.522878745280337,5.619788758288394,11,6,11,lig_3,lig_S8
1,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_38.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_S8.pkl,1.9253663817030962,7.54515513999149,5.619788758288394,14,6,14,lig_38,lig_S8
2,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_19.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_41.pkl,-0.2573870749953455,6.853871964321762,7.111259039317107,1,2,2,lig_19,lig_41
2,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_43.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_41.pkl,0.00225023551041037,7.113509274827518,7.111259039317107,3,2,3,lig_43,lig_41
2,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_2.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_41.pkl,-1.4334783340510269,5.6777807052660805,7.111259039317107,7,2,7,lig_2,lig_41
2,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_3.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_41.pkl,-1.58838029403677,5.522878745280337,7.111259039317107,11,2,11,lig_3,lig_41
2,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_38.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_41.pkl,0.43389610067438245,7.54515513999149,7.111259039317107,14,2,14,lig_38,lig_41
3,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_19.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_S5.pkl,1.4220736883887568,6.853871964321762,5.431798275933005,1,13,13,lig_19,lig_S5
3,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_43.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_S5.pkl,1.6817109988945127,7.113509274827518,5.431798275933005,3,13,13,lig_43,lig_S5
3,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_2.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_S5.pkl,0.24598242933307546,5.6777807052660805,5.431798275933005,7,13,13,lig_2,lig_S5
3,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_3.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_S5.pkl,0.09108046934733238,5.522878745280337,5.431798275933005,11,13,13,lig_3,lig_S5
3,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_38.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_S5.pkl,2.1133568640584848,7.54515513999149,5.431798275933005,14,13,14,lig_38,lig_S5
4,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_19.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_1.pkl,0.7569619513137056,6.853871964321762,6.096910013008056,1,5,5,lig_19,lig_1
4,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_43.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_1.pkl,1.0165992618194615,7.113509274827518,6.096910013008056,3,5,5,lig_43,lig_1
4,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_2.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_1.pkl,-0.41912930774197577,5.6777807052660805,6.096910013008056,7,5,7,lig_2,lig_1
4,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_3.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_1.pkl,-0.5740312677277188,5.522878745280337,6.096910013008056,11,5,11,lig_3,lig_1
4,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_38.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_1.pkl,1.4482451269834336,7.54515513999149,6.096910013008056,14,5,14,lig_38,lig_1
5,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_19.pkl,/home/yujie/leadopt/data/selection_graph/FGFR2/FGFR2_lig_40.pkl,-0.1638568026386702,6.853871964321762,7.017728766960432,1,12,12,lig_19,lig_40
