reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_9r.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,0.3799999999999999,6.26,5.88,0,2,2,lig_9r,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_8.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,-0.22999999999999954,5.65,5.88,1,2,2,lig_8,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_11c.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,-0.5099999999999998,5.37,5.88,3,2,3,lig_11c,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_4.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,-0.6299999999999999,5.25,5.88,4,2,4,lig_4,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_5a.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,-0.6699999999999999,5.21,5.88,5,2,5,lig_5a,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_14.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,0.4299999999999997,6.31,5.88,6,2,6,lig_14,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_3.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,1.7000000000000002,7.58,5.88,7,2,7,lig_3,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_5b.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,-0.20000000000000018,5.68,5.88,8,2,8,lig_5b,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_6.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,0.0,5.88,5.88,9,2,9,lig_6,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_9a.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,1.0099999999999998,6.89,5.88,10,2,10,lig_9a,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_13a.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,0.4400000000000004,6.32,5.88,11,2,11,lig_13a,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_7.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,1.1500000000000004,7.03,5.88,12,2,12,lig_7,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_11b.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,0.33000000000000007,6.21,5.88,13,2,13,lig_11b,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_11a.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,1.2300000000000004,7.11,5.88,14,2,14,lig_11a,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_11d.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,-0.3700000000000001,5.51,5.88,15,2,15,lig_11d,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_13d.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,-0.08000000000000007,5.8,5.88,16,2,16,lig_13d,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_13c.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,0.11000000000000032,5.99,5.88,17,2,17,lig_13c,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_11e.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,-0.1899999999999995,5.69,5.88,18,2,18,lig_11e,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_9b.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,0.08999999999999986,5.97,5.88,19,2,19,lig_9b,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_10.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,-1.1499999999999995,4.73,5.88,20,2,20,lig_10,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_1.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,2.5300000000000002,8.41,5.88,21,2,21,lig_1,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_12b.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,0.07000000000000028,5.95,5.88,22,2,22,lig_12b,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_12a.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,1.5300000000000002,7.41,5.88,23,2,23,lig_12a,lig_2
1,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_13b.pkl,/home/yujie/leadopt/data/selection_graph/BCL6/BCL6_lig_2.pkl,-0.8700000000000001,5.01,5.88,24,2,24,lig_13b,lig_2
