reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_35.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,-0.10067016188136435,10.537602002101044,10.638272163982409,0,10,10,lig_35,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_10.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,-0.30102999566398303,10.337242168318426,10.638272163982409,1,10,10,lig_10,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_22.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,-2.169751081024664,8.468521082957745,10.638272163982409,4,10,10,lig_22,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_19.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,-2.4511855206252644,8.187086643357144,10.638272163982409,6,10,10,lig_19,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_21.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,0.019305155195382895,10.657577319177792,10.638272163982409,7,10,10,lig_21,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_8.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,-0.10067016188136435,10.537602002101044,10.638272163982409,8,10,10,lig_8,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_4.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,-0.19457466474969642,10.443697499232712,10.638272163982409,9,10,10,lig_4,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_26.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,-0.22933677100890826,10.4089353929735,10.638272163982409,12,10,12,lig_26,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_27.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,0.06069784035361181,10.69897000433602,10.638272163982409,14,10,14,lig_27,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_5.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,-0.3786348534766528,10.259637310505756,10.638272163982409,15,10,15,lig_5,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_28.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,-1.4091241756245534,9.229147988357855,10.638272163982409,16,10,16,lig_28,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_29.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,-0.44445213796629623,10.193820026016112,10.638272163982409,18,10,18,lig_29,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_39.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,-0.08543019532462814,10.55284196865778,10.638272163982409,19,10,19,lig_39,lig_11
1,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_25.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_11.pkl,-1.0,9.638272163982409,10.638272163982409,20,10,20,lig_25,lig_11
2,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_35.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_6.pkl,-0.11997531707674725,10.537602002101044,10.657577319177792,0,11,11,lig_35,lig_6
2,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_10.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_6.pkl,-0.3203351508593659,10.337242168318426,10.657577319177792,1,11,11,lig_10,lig_6
2,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_22.pkl,/home/yujie/leadopt/data/selection_graph/WDR5/WDR5_lig_6.pkl,-2.189056236220047,8.468521082957745,10.657577319177792,4,11,11,lig_22,lig_6
