reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num
1,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,0.1249387366082999,8.522878745280337,8.397940008672037,1,34,34,lig_20,lig_17
1,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_38.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,-0.30102999566398125,8.096910013008056,8.397940008672037,24,34,34,lig_38,lig_17
1,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_19.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,0.1249387366082999,8.522878745280337,8.397940008672037,6,34,34,lig_19,lig_17
1,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_39.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,-0.17609125905568135,8.221848749616356,8.397940008672037,18,34,34,lig_39,lig_17
1,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_29.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,-3.0,5.3979400086720375,8.397940008672037,35,34,35,lig_29,lig_17
1,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_30.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,-3.0511525224473814,5.346787486224656,8.397940008672037,26,34,34,lig_30,lig_17
1,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_4.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,-2.393575203269587,6.00436480540245,8.397940008672037,0,34,34,lig_4,lig_17
1,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_2.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,-3.0881360887005513,5.309803919971486,8.397940008672037,31,34,34,lig_2,lig_17
1,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_31.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,-1.2430380486862944,7.154901959985743,8.397940008672037,15,34,34,lig_31,lig_17
1,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_8.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,-0.17609125905568135,8.221848749616356,8.397940008672037,12,34,34,lig_8,lig_17
1,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,-2.0,6.3979400086720375,8.397940008672037,27,34,34,lig_11,lig_17
1,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_5.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,-3.0700378666077546,5.327902142064283,8.397940008672037,4,34,34,lig_5,lig_17
2,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,-0.1249387366082999,8.397940008672037,8.522878745280337,34,1,34,lig_17,lig_20
2,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_38.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,-0.42596873227228116,8.096910013008056,8.522878745280337,24,1,24,lig_38,lig_20
2,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_19.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,0.0,8.522878745280337,8.522878745280337,6,1,6,lig_19,lig_20
2,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_39.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,-0.30102999566398125,8.221848749616356,8.522878745280337,18,1,18,lig_39,lig_20
2,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_29.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,-3.1249387366083,5.3979400086720375,8.522878745280337,35,1,35,lig_29,lig_20
2,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_30.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,-3.1760912590556813,5.346787486224656,8.522878745280337,26,1,26,lig_30,lig_20
2,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_4.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,-2.518513939877887,6.00436480540245,8.522878745280337,0,1,1,lig_4,lig_20
2,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_2.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,-3.2130748253088512,5.309803919971486,8.522878745280337,31,1,31,lig_2,lig_20
2,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_31.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,-1.3679767852945943,7.154901959985743,8.522878745280337,15,1,15,lig_31,lig_20
2,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_8.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,-0.30102999566398125,8.221848749616356,8.522878745280337,12,1,12,lig_8,lig_20
2,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,-2.1249387366083,6.3979400086720375,8.522878745280337,27,1,27,lig_11,lig_20
2,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_5.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,-3.1949766032160545,5.327902142064283,8.522878745280337,4,1,4,lig_5,lig_20
3,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_17.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_38.pkl,0.30102999566398125,8.397940008672037,8.096910013008056,34,24,34,lig_17,lig_38
3,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_20.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_38.pkl,0.42596873227228116,8.522878745280337,8.096910013008056,1,24,24,lig_20,lig_38
3,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_19.pkl,/home/yujie/leadopt/data/selection_graph/CDK9/CDK9_lig_38.pkl,0.42596873227228116,8.522878745280337,8.096910013008056,6,24,24,lig_19,lig_38
