reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7c.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,0.4886028349654432,4.447210149807218,3.958607314841775,0,13,13,lig_7c,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7p.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,1.1383026981662812,5.096910013008056,3.958607314841775,1,13,13,lig_7p,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7h.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,0.22981767928763164,4.188424994129407,3.958607314841775,2,13,13,lig_7h,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7e.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,0.058488567365597266,4.017095882207372,3.958607314841775,3,13,13,lig_7e,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7g.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,0.33698475777138404,4.295592072613159,3.958607314841775,4,13,13,lig_7g,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_11a.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,-0.3088553331759383,3.649751981665837,3.958607314841775,5,13,13,lig_11a,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7d.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,1.120226634520486,5.078833949362261,3.958607314841775,6,13,13,lig_7d,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7k.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,0.6126101736612708,4.571217488503046,3.958607314841775,7,13,13,lig_7k,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7l.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,2.0636690798693773,6.022276394711152,3.958607314841775,8,13,13,lig_7l,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_11c.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,0.5363784450741176,4.494985759915893,3.958607314841775,9,13,13,lig_11c,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7n.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,2.0636690798693773,6.022276394711152,3.958607314841775,10,13,13,lig_7n,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7j.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,0.9833464547629434,4.941953769604718,3.958607314841775,11,13,13,lig_7j,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7o.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,1.9622114391105998,5.920818753952375,3.958607314841775,12,13,13,lig_7o,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7i.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,2.0871501757188997,6.045757490560675,3.958607314841775,14,13,14,lig_7i,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7m.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,2.0871501757188997,6.045757490560675,3.958607314841775,15,13,15,lig_7m,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_11b.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,0.5500309913239518,4.508638306165727,3.958607314841775,16,13,16,lig_11b,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7f.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,0.2809702017350131,4.239577516576788,3.958607314841775,17,13,17,lig_7f,lig_7a
1,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7b.pkl,/home/yujie/leadopt/data/selection_graph/HO1/HO1_lig_7a.pkl,-1.3565473235138126,2.6020599913279625,3.958607314841775,18,13,18,lig_7b,lig_7a
