reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num
1,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_5.pkl,2.2730012720637376,10.096910013008056,7.823908740944319,0,3,3,lig_11,lig_5
2,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_8.pkl,1.3273589343863303,10.096910013008056,8.769551078621726,0,19,19,lig_11,lig_8
3,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_21.pkl,0.7501225267834002,10.096910013008056,9.346787486224656,0,16,16,lig_11,lig_21
4,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_24.pkl,0.05115252244737967,10.096910013008056,10.045757490560677,0,5,5,lig_11,lig_24
5,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_18.pkl,0.8962505624616384,10.096910013008056,9.200659450546418,0,14,14,lig_11,lig_18
6,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_23.pkl,0.9229848157088849,10.096910013008056,9.173925197299171,0,4,4,lig_11,lig_23
7,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_22.pkl,0.665111737075053,10.096910013008056,9.431798275933003,0,11,11,lig_11,lig_22
8,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_12.pkl,4.9274986816932005,10.096910013008056,5.169411331314856,0,7,7,lig_11,lig_12
9,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_17.pkl,0.9294189257142929,10.096910013008056,9.167491087293763,0,1,1,lig_11,lig_17
10,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_19.pkl,0.8962505624616384,10.096910013008056,9.200659450546418,0,13,13,lig_11,lig_19
11,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_20.pkl,0.8962505624616384,10.096910013008056,9.200659450546418,0,10,10,lig_11,lig_20
12,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_15.pkl,0.9719712763997563,10.096910013008056,9.1249387366083,0,12,12,lig_11,lig_15
13,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_14.pkl,0.8962505624616384,10.096910013008056,9.200659450546418,0,17,17,lig_11,lig_14
14,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_13.pkl,0.8962505624616384,10.096910013008056,9.200659450546418,0,2,2,lig_11,lig_13
15,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_7.pkl,0.8962505624616384,10.096910013008056,9.200659450546418,0,15,15,lig_11,lig_7
16,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_6.pkl,1.1303337684950066,10.096910013008056,8.96657624451305,0,18,18,lig_11,lig_6
17,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_16.pkl,1.5118833609788744,10.096910013008056,8.585026652029182,0,8,8,lig_11,lig_16
18,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_9.pkl,0.9357591037453119,10.096910013008056,9.161150909262744,0,9,9,lig_11,lig_9
19,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_11.pkl,/home/yujie/leadopt/data/selection_graph/LRRK2/LRRK2_lig_10.pkl,0.8962505624616384,10.096910013008056,9.200659450546418,0,6,6,lig_11,lig_10
